bike_id,Manhattan,Brooklyn,Queens
44879,704314,186545,14231
49131,177613,56230,17352
45931,607108,201710,15628
42678,1349232,310420,56751
37243,895017,224869,51785
47494,173145,133499,19243
44102,1180707,212719,33641
45001,861147,190156,8734
43632,1264364,493521,88641
47195,496252,165601,29759
44727,1156981,363998,45179
45428,775547,206126,49105
46447,438783,83770,13580
44710,831393,254764,87300
47227,481588,58114,3722
37136,958116,331776,73866
37438,772382,186535,121531
45661,490349,110063,32084
45067,681398,284196,37059
47086,466288,142721,5116
38231,1452885,1671616,66448
46628,620572,147827,45261
39788,2204882,449554,80970
29554,238582,41429,14756
45110,845335,176634,20691
46672,372003,172668,11361
45156,811262,247965,61325
44173,757768,225604,58424
35919,956042,331998,44948
37237,737978,227510,51584
47929,711657,267923,29778
36453,1021957,581454,78226
39661,1900588,366344,24949
44587,1061915,210305,67671
43435,1525744,349840,47391
41934,1565927,476327,74381
41339,1897520,542272,62753
43841,1211300,313087,68462
35346,2693112,754789,213757
45569,754705,129262,13462
36518,575854,157457,32551
49280,292648,66366,8860
49187,162809,57676,26481
42244,558229,106834,49018
46280,433712,224484,47945
45555,577793,343144,35728
35780,1502120,460996,160367
40350,1456582,369093,44149
42501,1467542,173525,38080
49642,246595,170215,6260
36688,1809544,218683,41740
46289,751124,147586,35040
48349,506024,212662,44864
45172,695449,262285,88047
39368,1718102,373663,57440
47518,1092084,154962,69899
39503,1775153,613468,90740
45874,600754,129314,24689
41442,1539016,857523,72751
50062,182385,38531,6747
34689,1961548,308726,46019
36815,243647,51980,14069
35701,632864,119378,35583
48219,552100,387619,26407
44676,681372,314616,27658
37474,1296129,332580,107975
43242,1166294,423645,42629
45511,848152,162860,37086
40642,1778229,449010,76696
37313,1197504,315090,69926
46421,574585,28740,4197
43184,967495,382612,60898
43865,1097229,313331,49429
39045,278510,110002,36854
42838,637486,419218,59719
47686,582608,541994,35455
47787,874941,138211,13247
39972,583317,119764,796
49061,175650,88430,3296
39415,1906822,668870,126967
45286,343343,173794,20049
43863,1316442,547810,140786
45403,691014,111382,18773
49984,186091,51721,5507
41351,1867559,492088,79683
37047,687259,366071,60814
38447,2190569,609207,57461
37404,1004038,371806,42710
36073,1394073,354136,40558
48340,716201,143870,59877
48547,233716,60671,19279
35225,3360895,372578,49870
37281,2133849,247007,52313
43269,385841,169037,47929
44379,863438,267193,39793
37270,803961,395480,46148
42698,1471598,341739,129189
40094,1615282,671385,129048
33728,1727935,786981,73114
44027,910361,356035,70025
40341,1831859,534947,282323
38853,2106505,593993,83951
48732,147169,68049,5933
45595,732459,230851,14848
40689,824721,338549,8650
43662,1200762,359844,84920
45370,576621,100010,61365
41113,1412831,203922,30589
44151,775537,645900,3438
42990,676429,168969,53885
47813,547200,144805,49690
41668,399464,98939,20425
35737,1619304,419426,64760
43659,965281,283141,77721
36656,1496816,452797,21199
35999,1520910,483435,105139
41526,1735343,563484,67188
46694,506034,172888,17687
35399,1373441,326791,74402
36088,1090090,364819,52459
36358,235612,64195,473717
37671,296545,96164,19260
38559,419581,48253,21032
47017,359440,88732,25287
34185,1443173,713132,82625
43556,1582130,199875,16677
48092,1185199,210972,31685
33782,1287194,131831,8266
47508,625283,298952,44478
43957,932595,302237,36356
38960,2438532,528406,68069
38161,901060,341220,4655
44664,521488,178111,21312
45955,606179,232914,23040
42223,802440,83951,74951
46212,1505431,147179,22457
46802,534422,98401,16864
47096,620437,330500,18851
46357,514550,109791,11626
44568,1016288,124024,65626
34314,5601680,949353,98372
45282,816092,84226,18147
40686,2022848,670170,70410
43810,1196458,566968,53326
40332,1975143,500428,92645
41313,1714375,540563,65583
43019,1163168,327640,137696
34871,341959,63570,6169
29509,116729,14888,1937
43972,1890662,263724,27658
37894,1248148,471199,55506
45969,470400,152525,51227
43664,1372670,478542,102277
47122,407907,158439,10601
44031,615920,484883,33636
42533,611187,160597,126535
44909,659974,203087,60521
42510,4310361,314778,64908
46528,437291,141467,24393
40592,540770,70340,15353
44439,946676,222548,28472
47561,519051,169064,34637
36542,1773924,485579,68294
48097,617412,253590,37528
46295,844999,272866,36360
48642,355482,86901,22122
44615,963890,215634,20669
41449,2230964,131451,25924
46392,369209,194654,28730
43639,1424642,298769,92916
46149,393574,228408,13611
44484,732998,218152,33273
47851,961701,242182,67247
40158,1607732,344558,48075
46365,494416,85670,64384
47876,1107686,170830,35151
47843,1763003,167501,33581
44508,973654,296930,78543
47610,755041,629225,33491
49601,175030,39834,2342
39408,281462,68597,17963
38455,629243,154644,9570
47626,601664,249536,25655
44954,1040397,205488,56894
43758,489029,43471,53105
45291,675428,355241,76656
42747,1266314,455777,58308
37364,1147462,240371,70784
45149,808521,130896,42073
47251,426773,124988,12805
45021,418047,237331,26209
43096,1217697,453669,65863
36310,852717,202598,74911
44119,1234309,295670,90559
47110,537416,117762,6174
36949,414284,126539,14239
36391,2006764,342772,44969
46678,707536,139762,11751
40766,3313323,368137,66976
39869,1430999,313290,149838
44301,351930,152300,26575
37156,783826,337038,82500
44282,846500,307383,44489
44057,875861,237482,36894
44410,1110437,341656,19088
44937,197447,22421,1923
39033,1909555,347269,35463
39340,1783429,701642,185411
45257,777978,189237,34116
44488,836712,130358,52528
44147,814945,392653,71464
45121,473541,154389,20140
43774,1327889,1984177,99413
45232,185133,39049,4992
44681,757371,195287,63394
46773,508684,149675,24148
46590,442528,206199,9839
47046,468166,180836,30890
46670,624972,128215,117902
40564,1580061,360551,64268
42636,958841,205172,114303
35875,602502,377935,43498
38128,2676828,538281,104009
47774,685842,185234,19892
37511,762025,226928,56585
45342,729081,194625,28036
41838,1557203,384063,97966
45275,276637,267531,20609
45984,580567,105133,10698
35644,1647623,441206,65290
48051,211055,60656,14648
48618,394862,92982,63909
39793,2092494,385381,59655
36818,3520505,919879,152576
47983,506126,230960,17662
34750,1269812,402479,36945
36981,623065,233645,63988
36885,1248995,406452,687932
47093,228842,84412,26732
35855,497042,230243,61490
49304,298411,151821,19370
49371,678055,45910,4193
45115,862793,299350,38402
37696,1700837,437500,126394
45909,1033193,161973,70623
46521,605881,114238,14358
46253,647445,127361,25616
46774,569344,93258,7704
47964,462750,109471,22021
36844,1280635,413185,91412
45188,704954,88607,48132
46375,615832,170023,38377
36463,1288978,548217,74366
41179,1686387,573223,94691
45238,789519,300252,59607
47431,800072,239855,87681
45090,529075,154120,35131
36009,834147,404122,28680
39412,2909943,537841,76656
36447,662739,197745,498205
44073,948315,410118,51945
38704,1254988,2273583,79319
37863,851725,273358,40273
42532,679365,139593,112720
45905,602529,174954,30528
47181,546110,117160,19149
47576,678822,188739,121427
39600,2174066,788406,85091
47646,830112,205476,16449
36359,1602240,522691,129461
46358,529268,126534,34161
37884,1068439,291868,59680
46490,609755,200257,40125
48013,466541,196139,29108
38255,1585013,649470,65277
40812,1797963,763894,70081
46879,559755,98981,19268
46688,478444,117097,53660
46288,457152,150372,9336
48075,155760,54072,3941
45813,2525088,115733,14839
48212,628065,259308,50305
45371,889691,116937,51082
48549,385259,211919,22839
37614,1714543,575932,106122
45513,826215,646294,23952
35856,1527377,285645,116079
44905,628712,221173,21059
45187,959544,229232,12646
29772,666470,180449,83678
46266,217407,74340,16230
49359,404053,65589,9997
45183,1108241,213067,38872
43109,1281630,451582,98633
37016,2356812,131951,42830
46798,509464,166265,3222
37276,590285,246034,26367
36926,732252,206230,43824
43030,1167451,370145,64945
43835,1030660,427667,60937
44441,792846,282487,91595
31207,2309207,474421,48792
39471,1485790,1321991,38116
38484,1343194,329835,67370
43848,2278207,365380,67610
44092,98965,34712,7224
48736,361456,188653,13837
47123,400570,347903,22660
48471,400589,120943,14202
48052,605370,165781,23845
47661,242178,373184,4469
34763,653438,237235,22478
47397,110411,19799,11964
46247,533406,133083,35123
37232,1092596,328300,281421
43714,1021078,1509877,74373
44874,1077258,200379,17441
45449,708368,163776,18547
41440,1350948,359002,62521
36677,1161890,272597,46038
35622,1131362,224718,28263
47784,588505,194109,43075
44486,944985,263965,82582
43459,1433273,474894,73424
44302,970296,339566,45539
49161,268925,45830,5206
42664,1131256,441937,57092
43176,1374932,348444,128223
36240,542670,132129,33980
44437,790275,254995,69630
46492,332826,53646,3063
48306,216034,64110,8109
42578,291084,84206,3622
47792,618185,239378,35813
35860,1169438,263897,95298
36166,998968,261795,51420
45756,823829,123774,29836
44684,782800,172198,23363
37805,1723575,635957,122371
45940,672403,232315,69535
37166,906540,397281,88014
44409,778568,297572,56519
44507,1073260,187835,15576
45714,824831,179071,36586
44082,614846,91501,49909
45138,704169,313251,27289
36558,1518787,649963,93943
46105,937714,131978,11196
35596,1007152,283289,54716
41083,1281111,313760,28509
35944,327393,87606,21256
36721,857639,228143,66572
47934,705084,164519,37682
38557,1526673,390404,145981
44261,932849,204287,16698
44450,837499,1049311,22124
44325,950707,173104,23987
45664,605497,127750,27880
37379,1574382,263522,29100
44006,941305,234876,34069
46695,328230,168861,32695
41503,2663533,390596,397211
40541,1931047,405443,105667
37674,1956988,1639076,104215
47038,408029,145206,12347
44535,856446,338207,93371
44894,636913,229579,45369
42982,1332947,205511,81178
47794,569268,218068,37467
44023,897287,254023,80163
44286,796281,256353,34602
47745,412585,166846,35759
44233,708099,250049,41091
42131,978564,380695,18862
37532,1331309,395245,74162
44593,513908,130316,72094
47207,466919,524320,6361
40809,826794,154707,38873
48650,352192,183063,20891
45880,1294836,76646,6140
37625,1042761,291825,61614
49331,242087,56072,3150
44610,1083194,178229,10547
47575,1703856,188313,47202
37787,1380896,448843,75925
47286,621926,128562,23391
41230,1779124,2372222,87246
44674,635286,123049,12535
47548,877524,170035,36280
45483,407382,168039,26661
43038,777363,196625,17652
26167,219306,51622,4443
45982,543391,162484,33160
44172,911091,271091,77850
41978,1758428,595140,100286
39735,1290740,229457,35414
49253,205915,64398,3189
49279,367514,147717,23668
48028,487485,152288,28716
41149,1473893,503444,33696
43636,1215353,410566,84585
35539,1743712,341011,41311
46113,603614,157809,15448
40281,1243261,279784,73677
41621,1735546,631032,131820
39217,1945440,331545,63839
44603,305465,55632,1312
37450,900847,358915,60388
44103,250199,134497,45709
40651,1681977,477803,85241
44046,1191806,216191,35379
44819,715365,255132,40226
47759,638517,251437,40188
49170,127114,97422,2203
46758,498240,72732,20319
42817,1345397,433458,32672
46498,1470966,147576,21070
37343,1230433,405017,71503
46862,426317,137333,23235
49228,288338,65460,13142
37213,692957,423429,68195
44220,208970,51043,16861
39728,1848701,341281,35116
48636,352969,115514,12889
44884,800264,192496,54658
44571,857280,161698,29036
46728,372482,144074,24017
36119,993663,420208,124480
44254,715291,130615,50849
47644,647410,263999,63916
36653,1503244,443550,118772
46707,723419,64815,9572
46586,557285,67649,33078
47904,552143,113249,33580
35255,782077,131986,31561
44231,245904,146722,11298
35675,1499952,373468,70976
36976,204953,88193,13065
48884,537616,70685,13319
45614,637225,178921,31204
47476,488878,186734,14378
44295,905496,289780,60129
46983,510732,229265,13365
42199,120162,35535,5872
45490,1075769,90692,44567
44171,1478714,141110,11343
37856,846203,331523,61441
36870,897530,293308,66853
41534,1794571,364555,125877
45767,571221,126111,17501
47108,208789,27816,41906
37089,383274,122985,3860
33555,1441717,269527,28552
46094,635315,130012,9992
46068,643386,200520,32096
38355,1732818,278684,48547
44617,890541,104362,19978
45613,508613,171469,9436
37512,1123892,294936,78652
44570,942919,258738,12879
45288,609610,166495,34003
38073,140844,55729,1725
47040,352179,118989,44536
44139,887587,379951,62505
38417,1942106,552664,92185
43821,1430936,394496,94507
32841,2081221,162526,38648
36235,986556,242330,44417
34760,2514667,679053,103536
46741,646609,67994,13308
48987,360067,80006,14147
43431,906144,1775762,38928
42428,925103,344431,22749
44428,660050,372187,32207
42148,80877,19009,7697
44711,261917,193100,32126
48885,438536,87639,30424
46909,352503,147178,27236
38973,2076969,554039,79465
42876,1239428,740457,35256
44555,678221,201657,23763
44048,983429,399082,12396
45956,193951,126106,22928
49021,163829,67120,18360
42565,800526,629730,24486
36071,839635,171581,41917
45383,465113,329793,33020
46482,589242,127478,31521
45230,759956,212100,58079
45375,524883,110373,8331
43577,721751,183128,13689
42189,1474912,805064,27405
47337,468001,69203,30682
44520,858674,359390,70356
36681,837088,235563,66746
41126,292324,80259,3030
33887,3246340,559692,71532
37303,1479624,304869,109519
45692,682495,289978,35257
44030,663760,273457,29232
44091,707421,210013,28206
43737,1604265,482897,104970
45939,400688,214839,33350
46850,294538,134072,16894
41395,703924,117575,16758
46767,457960,124197,62036
42366,1091095,342986,41216
44930,854999,192541,19290
41110,1537927,449039,65918
48835,106242,92686,10807
46643,454723,106864,6386
48515,339836,124304,9140
45672,283741,77019,7065
46091,854958,108304,68773
45842,421178,241073,57220
37800,422899,157275,32346
40143,1646846,411818,23620
44066,1022426,423014,70419
36090,982999,322318,82012
36220,1288393,372608,69957
48099,452021,217520,38458
35036,1787707,587212,24113
38270,2132495,565436,109073
43880,604384,260378,33941
37003,766211,307437,47726
42771,1016436,400592,51741
44157,586758,216017,28374
45254,548930,208249,73023
45329,640375,191967,23702
35140,1670437,272373,53729
36578,487384,115247,12282
45698,591891,226274,19679
47018,493758,115905,32113
45190,556738,327277,44727
46205,609825,149227,13600
41207,1807846,616102,102860
36062,1044314,369830,71689
45080,643009,173611,19221
46736,411980,67562,21843
44632,948455,159327,30792
48869,330885,6793,24677
43604,648546,178283,31924
45211,480264,110020,44789
39992,914870,148571,4003
36936,1320405,344178,71873
45743,719646,141347,24616
39403,227464,146035,6882
38169,309867,82121,3621
43658,945013,231966,79360
46853,632696,232250,2328
44125,804375,213742,44801
45202,1038609,149629,46596
46605,406811,109018,45909
45161,623543,165224,16249
43380,1019683,397216,52050
48701,316720,135219,41399
36000,791867,200808,39281
49853,186630,82917,3700
46745,555533,208621,20571
47243,203189,8162,480
46805,516537,161087,26538
36010,144263,82423,20101
46066,624772,164742,44367
37005,1016205,294896,46651
49676,257443,94823,14283
46960,999035,47722,26304
32307,1336883,395344,12090
37630,1441126,473874,85125
48652,500193,49445,13782
39603,2175808,1046502,136482
48304,283478,80668,15564
36697,1466150,282884,81004
41098,1641217,492227,105048
44941,558278,133182,29806
42884,1262062,395226,113476
45558,736965,240842,113097
45697,673589,186755,93649
46914,587472,75507,23870
41033,1362715,866396,41757
47685,683434,290016,48710
43254,885419,230802,37578
37075,184963,45560,10352
43979,1087215,262498,20588
42288,386196,101668,41630
46167,613689,124914,37083
37458,1066521,297768,54574
37725,789117,204014,40532
49009,206655,21364,4960
49051,352423,19628,4967
47917,323622,139126,28030
